,id,title,body,relevance,query_id
27,1305.4858,"Thresholding of Semantic Similarity Networks using a Spectral Graph
  Based Technique","  <hi>Semantic</hi> <hi>similarity</hi> measures (SSMs) refer to <hi>a</hi> set of algorithms used to
quantify the <hi>similarity</hi> of two or more terms belonging to the same ontology.
Ontology terms may be associated to concepts, <hi>for</hi> instance in computational
biology gene and proteins are associated with terms of biological ontologies.
Thus, SSMs may be used to quantify the <hi>similarity</hi> of genes and proteins
starting from the comparison of the associated annotations. SSMs have been
recently used to compare genes and proteins even on <hi>a</hi> system level scale. More
recently some works have focused on the building and analysis of <hi>Semantic</hi>
<hi>Similarity</hi> Networks (SSNs) i.e. weighted networks in which nodes represents
genes or proteins while weighted edges represent the <hi>semantic</hi> <hi>similarity</hi> score
among them. SSNs are quasi-complete networks, thus their analysis presents
different challenges that should be addressed. <hi>For</hi> instance, the need <hi>for</hi> the
introduction of reliable thresholds <hi>for</hi> the elimination of meaningless edges
arises. Nevertheless, the use of global thresholding methods may produce the
elimination of meaningful nodes, while the use of local thresholds may
introduce biases. <hi>For</hi> these aims, we introduce <hi>a</hi> novel technique, based on
spectral graph considerations and on <hi>a</hi> mixed global-local focus. The
effectiveness of our technique is demonstrated by using markov clustering <hi>for</hi>
the extraction of biological modules. We applied clustering to simplified
networks demonstrating <hi>a</hi> considerable improvements with respect to the original
ones.
",28.14461302249571,000003
28,1111.1570,Semantic Grounding Strategies for Tagbased Recommender Systems,"  Recommender systems usually operate on <hi>similarities</hi> between recommended items
or users. Tag based recommender systems utilize <hi>similarities</hi> on tags. The tags
are however mostly free user entered phrases. Therefore, <hi>similarities</hi> computed
without their <hi>semantic</hi> groundings might lead to less relevant recommendations.
In this paper, we study <hi>a</hi> <hi>semantic</hi> grounding used <hi>for</hi> tag <hi>similarity</hi> calculus.
We show <hi>a</hi> comprehensive analysis of <hi>semantic</hi> grounding given by 20 ontologies
from different domains. The study besides other things reveals that currently
available OWL ontologies are very narrow and the percentage of the <hi>similarity</hi>
expansions is rather small. WordNet scores slightly better as it is broader but
not much as it does not support several <hi>semantic</hi> relationships. Furthermore,
the study reveals that even with such number of expansions, the recommendations
change considerably.
",27.396207979736488,000003
29,1105.5444,"Semantic Similarity in a Taxonomy: An Information-Based Measure and its
  Application to Problems of Ambiguity in Natural Language","  This article presents <hi>a</hi> measure of <hi>semantic</hi> <hi>similarity</hi> in an IS-<hi>A</hi> taxonomy
based on the notion of shared information content. Experimental evaluation
against <hi>a</hi> benchmark set of human <hi>similarity</hi> judgments demonstrates that the
measure performs better than the traditional edge-counting approach. The
article presents algorithms that take advantage of taxonomic <hi>similarity</hi> in
resolving syntactic and <hi>semantic</hi> ambiguity, along with experimental results
demonstrating their effectiveness.
",27.048086687952065,000003
30,1303.5250,Iterative Expectation for Multi Period Information Retrieval,"  Many Information <hi>Retrieval</hi> (IR) <hi>models</hi> make use of offline statistical
techniques to score <hi>documents</hi> <hi>for</hi> <hi>ranking</hi> over a single period, rather than use
<hi>an</hi> online, dynamic system that is responsive to users over time. In this paper,
we explicitly formulate a general Multi Period Information <hi>Retrieval</hi> problem,
where we consider <hi>retrieval</hi> as a stochastic yet controllable process. The
<hi>ranking</hi> action during the process continuously controls the <hi>retrieval</hi> system's
dynamics, <hi>and</hi> <hi>an</hi> optimal <hi>ranking</hi> policy is found in order to maximise the
overall users' satisfaction over the multiple periods as much as possible. Our
derivations show interesting properties about how the posterior probability of
the <hi>documents</hi> relevancy evolves from users feedbacks through clicks, <hi>and</hi>
provides a plug-in framework <hi>for</hi> incorporating different click <hi>models</hi>. Based on
the Multi-Armed Bandit theory, we propose a simple implementation of our
framework using a dynamic <hi>ranking</hi> rule that takes rank bias <hi>and</hi> exploration of
<hi>documents</hi> into account. We use TREC data to learn a suitable exploration
parameter <hi>for</hi> our <hi>model</hi>, <hi>and</hi> then analyse its performance <hi>and</hi> a number of
variants using a search log data set; the experiments suggest <hi>an</hi> ability to
explore <hi>document</hi> relevance dynamically over time using user feedback in a way
that can handle rank bias.
",40.834683863049634,000004
31,1101.1637,A Science Model Driven Retrieval Prototype,"  This paper is about a better understanding on the structure <hi>and</hi> dynamics of
science <hi>and</hi> the usage of these insights <hi>for</hi> compensating the typical problems
that arises in metadata-driven Digital Libraries. Three science <hi>model</hi> driven
<hi>retrieval</hi> services are presented: co-word analysis based query expansion,
re-<hi>ranking</hi> via Bradfordizing <hi>and</hi> author centrality. The services are evaluated
with relevance assessments from which two important implications emerge: (1)
precision values of the <hi>retrieval</hi> service are the same or better than the
tf-idf <hi>retrieval</hi> baseline <hi>and</hi> (2) each service retrieved a disjoint set of
<hi>documents</hi>. The different services each favor quite other - but still relevant -
<hi>documents</hi> than pure term-frequency based <hi>rankings</hi>. The proposed <hi>models</hi> <hi>and</hi>
derived <hi>retrieval</hi> services therefore open up new viewpoints on the scientific
knowledge space <hi>and</hi> provide <hi>an</hi> alternative framework to structure scholarly
information systems.
",40.27008340149382,000004
32,1009.5003,Demonstrating a Service-Enhanced Retrieval System,"  This paper is a short description of <hi>an</hi> information <hi>retrieval</hi> system enhanced
by three <hi>model</hi> driven <hi>retrieval</hi> services: (1) co-word analysis based query
expansion, re-<hi>ranking</hi> via (2) Bradfordizing <hi>and</hi> (3) author centrality. The
different services each favor quite other - but still relevant - <hi>documents</hi> than
pure term-frequency based <hi>rankings</hi>. Each service can be interactively combined
with each other to allow <hi>an</hi> iterative <hi>retrieval</hi> refinement.
",39.99407930499429,000004
33,1106.2946,A Unified Relevance Retrieval Model by Eliteness Hypothesis,"  In this paper, <hi>an</hi> Eliteness Hypothesis <hi>for</hi> information <hi>retrieval</hi> is proposed,
where we define two generative processes to create information items <hi>and</hi>
queries. By assuming the deterministic relationships between the eliteness of
terms <hi>and</hi> relevance, we obtain a new theoretical <hi>retrieval</hi> framework. The
resulting <hi>ranking</hi> function is a unified one as it is capable of using available
relevance information on both the <hi>document</hi> <hi>and</hi> the query, which is otherwise
unachievable by existing <hi>retrieval</hi> <hi>models</hi>. Our preliminary experiment on a
simple <hi>ranking</hi> function has demonstrated the potential of the approach.
",39.26867255661112,000004
34,1011.0404,A New Email Retrieval Ranking Approach,"  Email <hi>Retrieval</hi> task has recently taken much attention to help the user
retrieve the email(s) related to the submitted query. Up to our knowledge,
existing email <hi>retrieval</hi> <hi>ranking</hi> approaches sort the retrieved emails based on
some heuristic rules, which are either search clues or some predefined user
criteria rooted in email fields. Unfortunately, the user usually does not know
the effective rule that acquires best <hi>ranking</hi> related to his query. This paper
presents a new email <hi>retrieval</hi> <hi>ranking</hi> approach to tackle this problem. It
ranks the retrieved emails based on a scoring function that depends on crucial
email fields, namely subject, content, <hi>and</hi> sender. The paper also proposes <hi>an</hi>
architecture to allow every user in a network/group of users to be able, if
permissible, to know the most important network senders who are interested in
his submitted query words. The experimental evaluation on Enron corpus prove
that our approach outperforms known email <hi>retrieval</hi> <hi>ranking</hi> approaches
",37.890584504973646,000004
35,1011.0502,A New Email Retrieval Ranking Approach,"  Email <hi>Retrieval</hi> task has recently taken much attention to help the user
retrieve the email(s) related to the submitted query. Up to our knowledge,
existing email <hi>retrieval</hi> <hi>ranking</hi> approaches sort the retrieved emails based on
some heuristic rules, which are either search clues or some predefined user
criteria rooted in email fields. Unfortunately, the user usually does not know
the effective rule that acquires best <hi>ranking</hi> related to his query. This paper
presents a new email <hi>retrieval</hi> <hi>ranking</hi> approach to tackle this problem. It
ranks the retrieved emails based on a scoring function that depends on crucial
email fields, namely subject, content, <hi>and</hi> sender. The paper also proposes <hi>an</hi>
architecture to allow every user in a network/group of users to be able, if
permissible, to know the most important network senders who are interested in
his submitted query words. The experimental evaluation on Enron corpus prove
that our approach outperforms known email <hi>retrieval</hi> <hi>ranking</hi> approaches.
",37.890584504973646,000004
36,0711.3128,Entity Ranking in Wikipedia,"  The traditional entity extraction problem lies in the ability of extracting
named entities from plain text using natural language processing techniques <hi>and</hi>
intensive training from large <hi>document</hi> collections. Examples of named entities
include organisations, people, locations, or dates. There are many research
activities involving named entities; we are interested in entity <hi>ranking</hi> in the
field of information <hi>retrieval</hi>. In this paper, we describe our approach to
identifying <hi>and</hi> <hi>ranking</hi> entities from the INEX Wikipedia <hi>document</hi> collection.
Wikipedia offers a number of interesting features <hi>for</hi> entity identification <hi>and</hi>
<hi>ranking</hi> that we first introduce. We then describe the principles <hi>and</hi> the
architecture of our entity <hi>ranking</hi> system, <hi>and</hi> introduce our methodology <hi>for</hi>
evaluation. Our preliminary results show that the use of categories <hi>and</hi> the
link structure of Wikipedia, together with entity examples, can significantly
improve <hi>retrieval</hi> effectiveness.
",37.56019265539074,000004
37,2004.12832,"ColBERT: Efficient and Effective Passage Search via Contextualized Late
  Interaction over BERT","  Recent progress in Natural Language Understanding (NLU) is driving fast-paced
advances in Information <hi>Retrieval</hi> (IR), largely owed to fine-tuning deep
language <hi>models</hi> (LMs) <hi>for</hi> <hi>document</hi> <hi>ranking</hi>. While remarkably effective, the
<hi>ranking</hi> <hi>models</hi> based on these LMs increase computational cost by orders of
magnitude over prior approaches, particularly as they must feed each
query-<hi>document</hi> pair through a massive neural network to compute a single
relevance score. To tackle this, we present ColBERT, a novel <hi>ranking</hi> <hi>model</hi> that
adapts deep LMs (in particular, BERT) <hi>for</hi> <hi>efficient</hi> <hi>retrieval</hi>. ColBERT
introduces a late interaction architecture that independently encodes the query
<hi>and</hi> the <hi>document</hi> using BERT <hi>and</hi> then employs a cheap yet powerful interaction
step that <hi>models</hi> their fine-grained similarity. By delaying <hi>and</hi> yet retaining
this fine-granular interaction, ColBERT can leverage the expressiveness of deep
LMs while simultaneously gaining the ability to pre-compute <hi>document</hi>
representations offline, considerably speeding up query processing. Beyond
reducing the cost of re-<hi>ranking</hi> the <hi>documents</hi> retrieved by a traditional <hi>model</hi>,
ColBERT's pruning-friendly interaction mechanism enables leveraging
vector-similarity indexes <hi>for</hi> end-to-end <hi>retrieval</hi> directly from a large
<hi>document</hi> collection. We extensively evaluate ColBERT using two recent passage
search datasets. Results show that ColBERT's effectiveness is competitive with
existing BERT-based <hi>models</hi> (<hi>and</hi> outperforms every non-BERT baseline), while
executing two orders-of-magnitude faster <hi>and</hi> requiring four orders-of-magnitude
fewer FLOPs per query.
",37.394744843703215,000004
38,1107.1660,Click Efficiency: A Unified Optimal Ranking for Online Ads and Documents,"  Traditionally the probabilistic <hi>ranking</hi> principle is used to rank the search
results while the <hi>ranking</hi> based on expected profits is used <hi>for</hi> paid placement
of ads. These <hi>rankings</hi> try to maximize the expected utilities based on the user
click <hi>models</hi>. Recent empirical analysis on search engine logs suggests a
unified click <hi>models</hi> <hi>for</hi> both ranked ads <hi>and</hi> search results. The segregated
view of <hi>document</hi> <hi>and</hi> ad <hi>rankings</hi> does not consider this commonality. Further,
the used <hi>models</hi> consider parameters of (i) probability of the user abandoning
browsing results (ii) perceived relevance of result snippets. But how to
consider them <hi>for</hi> improved <hi>ranking</hi> is unknown currently. In this paper, we
propose a generalized <hi>ranking</hi> function---namely ""Click Efficiency (CE)""---<hi>for</hi>
<hi>documents</hi> <hi>and</hi> ads based on empirically proven user click <hi>models</hi>. The <hi>ranking</hi>
considers parameters (i) <hi>and</hi> (ii) above, optimal <hi>and</hi> has the same time
complexity as sorting. To exploit its generality, we examine the reduced forms
of CE <hi>ranking</hi> under different assumptions enumerating a hierarchy of <hi>ranking</hi>
functions. Some of the <hi>rankings</hi> in the hierarchy are currently used ad <hi>and</hi>
<hi>document</hi> <hi>ranking</hi> functions; while others suggest new <hi>rankings</hi>. While optimality
of <hi>ranking</hi> is sufficient <hi>for</hi> <hi>document</hi> <hi>ranking</hi>, applying CE <hi>ranking</hi> to ad
auctions requires <hi>an</hi> appropriate pricing mechanism. We incorporate a second
price based pricing mechanism with the proposed <hi>ranking</hi>. Our analysis proves
several desirable properties including revenue dominance over VCG <hi>for</hi> the same
bid vector <hi>and</hi> existence of a Nash Equilibrium in pure strategies. The
equilibrium is socially optimal, <hi>and</hi> revenue equivalent to the truthful VCG
equilibrium. Further, we relax the independence assumption in CE <hi>ranking</hi> <hi>and</hi>
analyze the diversity <hi>ranking</hi> problem. We show that optimal diversity <hi>ranking</hi>
is NP-Hard in general, <hi>and</hi> that a constant time approximation is unlikely.
",37.21663832036359,000004
39,1204.0186,Semantic-Sensitive Web Information Retrieval Model for HTML Documents,"  With the advent of the Internet, a new era of digital information exchange
has begun. Currently, the Internet encompasses more than five billion online
sites <hi>and</hi> this number is exponentially increasing every day. Fundamentally,
Information <hi>Retrieval</hi> (IR) is the science <hi>and</hi> practice of storing <hi>documents</hi> <hi>and</hi>
retrieving information from within these <hi>documents</hi>. Mathematically, IR systems
are at the core based on a feature vector <hi>model</hi> coupled with a term weighting
scheme that weights terms in a <hi>document</hi> according to their significance with
respect to the context in which they appear. Practically, Vector Space <hi>Model</hi>
(VSM), Term Frequency (TF), <hi>and</hi> Inverse Term Frequency (IDF) are among other
long-established techniques employed in mainstream IR systems. However, present
IR <hi>models</hi> only target generic-type text <hi>documents</hi>, in that, they do not
consider specific formats of files such as HTML web <hi>documents</hi>. This paper
proposes a new semantic-sensitive web information <hi>retrieval</hi> <hi>model</hi> <hi>for</hi> HTML
<hi>documents</hi>. It consists of a vector <hi>model</hi> called SWVM <hi>and</hi> a weighting scheme
called BTF-IDF, particularly designed to support the indexing <hi>and</hi> <hi>retrieval</hi> of
HTML web <hi>documents</hi>. The chief advantage of the proposed <hi>model</hi> is that it
assigns extra weights <hi>for</hi> terms that appear in certain pre-specified HTML tags
that are correlated to the semantics of the <hi>document</hi>. Additionally, the <hi>model</hi>
is semantic-sensitive as it generates synonyms <hi>for</hi> every term being indexed <hi>and</hi>
later weights them appropriately to increase the likelihood of retrieving
<hi>documents</hi> with similar context but different vocabulary terms. Experiments
conducted, revealed a momentous enhancement in the precision of web IR systems
<hi>and</hi> a radical increase in the number of relevant <hi>documents</hi> being retrieved. As
further research, the proposed <hi>model</hi> is to be upgraded so as to support the
indexing <hi>and</hi> <hi>retrieval</hi> of web images in multimedia-rich web <hi>documents</hi>.
",37.11975842834829,000004
40,1106.4509,Machine Learning Markets,"  Prediction markets show considerable promise <hi>for</hi> developing flexible
mechanisms <hi>for</hi> <hi>machine</hi> <hi>learning</hi>. Here, <hi>machine</hi> <hi>learning</hi> markets <hi>for</hi>
multivariate systems are defined, and <hi>a</hi> utility-based framework <hi>is</hi> established
<hi>for</hi> their analysis. This differs from the usual approach of defining static
betting functions. It <hi>is</hi> shown that such markets can implement <hi>model</hi>
combination <hi>methods</hi> used <hi>in</hi> <hi>machine</hi> <hi>learning</hi>, such as product of expert and
mixture of expert approaches as equilibrium pricing <hi>models</hi>, by varying agent
utility functions. They can also implement <hi>models</hi> composed of local potentials,
and message passing <hi>methods</hi>. Prediction markets also allow <hi>for</hi> more flexible
combinations, by combining multiple <hi>different</hi> utility functions. Conversely,
the market mechanisms implement inference <hi>in</hi> the relevant probabilistic <hi>models</hi>.
This means that market mechanism can be utilized <hi>for</hi> implementing parallelized
<hi>model</hi> building and inference <hi>for</hi> probabilistic <hi>modelling</hi>.
",38.342525472543976,000005
41,1202.3758,"Nonparametric Divergence Estimation with Applications to Machine
  Learning on Distributions","  Low-dimensional <hi>embedding</hi>, manifold <hi>learning</hi>, clustering, classification, and
anomaly detection are among the most important problems <hi>in</hi> <hi>machine</hi> <hi>learning</hi>.
The existing <hi>methods</hi> usually consider the case when each instance has <hi>a</hi> fixed,
finite-dimensional feature representation. Here we consider <hi>a</hi> <hi>different</hi>
setting. We assume that each instance corresponds <hi>to</hi> <hi>a</hi> continuous probability
distribution. These distributions are unknown, but we are given some i.i.d.
samples from each distribution. Our goal <hi>is</hi> <hi>to</hi> estimate the distances between
these distributions and use these distances <hi>to</hi> perform low-dimensional
<hi>embedding</hi>, clustering/classification, or anomaly detection <hi>for</hi> the
distributions. We present estimation algorithms, describe how <hi>to</hi> apply them <hi>for</hi>
<hi>machine</hi> <hi>learning</hi> tasks on distributions, and show empirical results on
synthetic data, real word images, and astronomical data sets.
",36.77784338029751,000005
42,1001.2709,Kernel machines with two layers and multiple kernel learning,"  <hi>In</hi> this paper, the framework of kernel <hi>machines</hi> with two layers <hi>is</hi>
introduced, generalizing classical kernel <hi>methods</hi>. The new <hi>learning</hi> methodology
provide <hi>a</hi> formal connection between computational architectures with multiple
layers and the theme of kernel <hi>learning</hi> <hi>in</hi> standard regularization <hi>methods</hi>.
First, <hi>a</hi> representer theorem <hi>for</hi> two-layer networks <hi>is</hi> presented, showing that
finite linear combinations of kernels on each layer are optimal architectures
whenever the corresponding functions solve suitable variational problems <hi>in</hi>
reproducing kernel Hilbert spaces (RKHS). The input-output map expressed by
these architectures turns out <hi>to</hi> be equivalent <hi>to</hi> <hi>a</hi> suitable single-layer
kernel <hi>machines</hi> <hi>in</hi> which the kernel function <hi>is</hi> also learned from the data.
Recently, the so-called multiple kernel <hi>learning</hi> <hi>methods</hi> have attracted
considerable attention <hi>in</hi> the <hi>machine</hi> <hi>learning</hi> literature. <hi>In</hi> this paper,
multiple kernel <hi>learning</hi> <hi>methods</hi> are shown <hi>to</hi> be specific cases of kernel
<hi>machines</hi> with two layers <hi>in</hi> which the second layer <hi>is</hi> linear. Finally, <hi>a</hi> simple
and effective multiple kernel <hi>learning</hi> <hi>method</hi> called RLS2 (regularized least
squares with two layers) <hi>is</hi> introduced, and his performances on several
<hi>learning</hi> problems are extensively analyzed. An open source MATLAB toolbox <hi>to</hi>
train and validate RLS2 <hi>models</hi> with <hi>a</hi> Graphic User Interface <hi>is</hi> available.
",33.265124664915945,000005
43,1104.4950,"A Machine Learning Based Analytical Framework for Semantic Annotation
  Requirements","  The Semantic Web <hi>is</hi> an extension of the current web <hi>in</hi> which information <hi>is</hi>
given well-defined meaning. The perspective of Semantic Web <hi>is</hi> <hi>to</hi> promote the
quality and intelligence of the current web by changing its contents into
<hi>machine</hi> understandable form. Therefore, semantic level information <hi>is</hi> one of
the cornerstones of the Semantic Web. The process of adding semantic metadata
<hi>to</hi> web resources <hi>is</hi> called Semantic Annotation. <hi>There</hi> are many obstacles
against the Semantic Annotation, such as multilinguality, scalability, and
issues which are related <hi>to</hi> diversity and inconsistency <hi>in</hi> content of <hi>different</hi>
web pages. Due <hi>to</hi> the wide range of domains and the dynamic environments that
the Semantic Annotation systems must be performed on, the problem of automating
annotation process <hi>is</hi> one of the significant challenges <hi>in</hi> this domain. <hi>To</hi>
overcome this problem, <hi>different</hi> <hi>machine</hi> <hi>learning</hi> approaches such as supervised
<hi>learning</hi>, unsupervised <hi>learning</hi> and more recent ones like, semi-supervised
<hi>learning</hi> and active <hi>learning</hi> have been utilized. <hi>In</hi> this paper we present an
inclusive layered classification of Semantic Annotation challenges and discuss
the most important issues <hi>in</hi> this field. Also, we review and analyze <hi>machine</hi>
<hi>learning</hi> applications <hi>for</hi> solving semantic annotation problems. <hi>For</hi> this goal,
the article tries <hi>to</hi> closely study and categorize related researches <hi>for</hi> better
understanding and <hi>to</hi> reach <hi>a</hi> framework that can map <hi>machine</hi> <hi>learning</hi> techniques
into the Semantic Annotation challenges and requirements.
",33.14665929397066,000005
44,0907.5032,Restart Strategy Selection using Machine Learning Techniques,"  Restart strategies are an important factor <hi>in</hi> the performance of
conflict-driven Davis Putnam style SAT solvers. Selecting <hi>a</hi> good restart
strategy <hi>for</hi> <hi>a</hi> problem instance can enhance the performance of <hi>a</hi> solver.
Inspired by recent success applying <hi>machine</hi> <hi>learning</hi> techniques <hi>to</hi> predict the
runtime of SAT solvers, we present <hi>a</hi> <hi>method</hi> which uses <hi>machine</hi> <hi>learning</hi> <hi>to</hi>
boost solver performance through <hi>a</hi> smart selection of the restart strategy.
Based on easy <hi>to</hi> compute features, we train both <hi>a</hi> satisfiability classifier
and runtime <hi>models</hi>. We use these <hi>models</hi> <hi>to</hi> choose between restart strategies.
We present experimental results comparing this technique with the most commonly
used restart strategies. Our results demonstrate that <hi>machine</hi> <hi>learning</hi> <hi>is</hi>
effective <hi>in</hi> improving solver performance.
",33.07931237836924,000005
45,0903.0314,Granularity-Adaptive Proof Presentation,"  When mathematicians present proofs they usually adapt their explanations <hi>to</hi>
their didactic goals and <hi>to</hi> the (assumed) knowledge of their addressees. Modern
automated theorem provers, <hi>in</hi> contrast, present proofs usually at <hi>a</hi> fixed level
of detail (also called <hi>granularity</hi>). Often these presentations are neither
intended nor suitable <hi>for</hi> human use. <hi>A</hi> challenge therefore <hi>is</hi> <hi>to</hi> develop user-
and goal-adaptive proof presentation techniques that obey common mathematical
practice. We present <hi>a</hi> flexible and adaptive approach <hi>to</hi> proof presentation
that exploits <hi>machine</hi> <hi>learning</hi> techniques <hi>to</hi> extract <hi>a</hi> <hi>model</hi> of the specific
<hi>granularity</hi> of proof examples and employs this <hi>model</hi> <hi>for</hi> the automated
generation of further proofs at an adapted level of <hi>granularity</hi>.
",32.27721492230268,000005
46,1111.2111,"Generic Multiplicative Methods for Implementing Machine Learning
  Algorithms on MapReduce","  <hi>In</hi> this paper we introduce <hi>a</hi> generic <hi>model</hi> <hi>for</hi> multiplicative algorithms
which <hi>is</hi> suitable <hi>for</hi> the MapReduce parallel programming paradigm. We implement
three typical <hi>machine</hi> <hi>learning</hi> algorithms <hi>to</hi> demonstrate how similarity
comparison, gradient descent, power <hi>method</hi> and other classic <hi>learning</hi>
techniques fit this <hi>model</hi> well. Two versions of large-scale matrix
multiplication are discussed <hi>in</hi> this paper, and <hi>different</hi> <hi>methods</hi> are developed
<hi>for</hi> both cases with regard <hi>to</hi> their unique computational characteristics and
problem settings. <hi>In</hi> contrast <hi>to</hi> earlier research, we focus on fundamental
linear algebra techniques that establish <hi>a</hi> generic approach <hi>for</hi> <hi>a</hi> range of
algorithms, rather than specific ways of scaling up algorithms one at <hi>a</hi> time.
Experiments show promising results when evaluated on both speedup and accuracy.
Compared with <hi>a</hi> standard implementation with computational complexity $O(m^3)$
<hi>in</hi> the worst case, the large-scale matrix multiplication experiments prove our
design <hi>is</hi> considerably more efficient and maintains <hi>a</hi> good speedup as the
number of cores increases. Algorithm-specific experiments also produce
encouraging results on runtime performance.
",31.72647478271756,000005
47,1106.2156,"A Computational Framework for Nonlinear Dimensionality Reduction of
  Large Data Sets: The Exploratory Inspection Machine (XIM)","  <hi>In</hi> this paper, we present <hi>a</hi> novel computational framework <hi>for</hi> nonlinear
dimensionality reduction which <hi>is</hi> specifically suited <hi>to</hi> process large data
sets: the Exploratory Inspection <hi>Machine</hi> (XIM). XIM introduces <hi>a</hi> conceptual
cross-link between hitherto separate domains of <hi>machine</hi> <hi>learning</hi>, namely
topographic vector quantization and divergence-based neighbor <hi>embedding</hi>
approaches. <hi>There</hi> are three ways <hi>to</hi> conceptualize XIM, namely (i) as the
inversion of the Exploratory Observation <hi>Machine</hi> (XOM) and its variants, such
as Neighbor <hi>Embedding</hi> XOM (NE-XOM), (ii) as <hi>a</hi> powerful optimization scheme <hi>for</hi>
divergence-based neighbor <hi>embedding</hi> cost functions inspired by Stochastic
Neighbor <hi>Embedding</hi> (SNE) and its variants, such as t-distributed SNE (t-SNE),
and (iii) as an extension of topographic vector quantization <hi>methods</hi>, such as
the Self-Organizing Map (SOM). By preserving both global and local data
structure, XIM combines the virtues of classical and advanced recent <hi>embedding</hi>
<hi>methods</hi>. It permits direct visualization of large data collections without the
need <hi>for</hi> prior data reduction. Finally, XIM can contribute <hi>to</hi> many application
domains of data analysis and visualization important throughout the sciences
and engineering, such as pattern matching, constrained incremental <hi>learning</hi>,
data clustering, and the analysis of non-metric dissimilarity data.
",31.013278351681436,000005
48,1206.6443,Isoelastic Agents and Wealth Updates in Machine Learning Markets,"  Recently, prediction markets have shown considerable promise <hi>for</hi> developing
flexible mechanisms <hi>for</hi> <hi>machine</hi> <hi>learning</hi>. <hi>In</hi> this paper, agents with isoelastic
utilities are considered. It <hi>is</hi> shown that the costs associated with
homogeneous markets of agents with isoelastic utilities produce equilibrium
prices corresponding <hi>to</hi> alpha-mixtures, with <hi>a</hi> particular form of mixing
component relating <hi>to</hi> each agent's wealth. We also demonstrate that wealth
accumulation <hi>for</hi> logarithmic and other isoelastic agents (through payoffs on
prediction of training targets) can implement both Bayesian <hi>model</hi> updates and
mixture weight updates by imposing <hi>different</hi> market payoff structures. An
iterative algorithm <hi>is</hi> given <hi>for</hi> market equilibrium computation. We demonstrate
that inhomogeneous markets of agents with isoelastic utilities outperform state
of the art aggregate classifiers such as random forests, as well as single
classifiers (neural networks, decision trees) on <hi>a</hi> number of <hi>machine</hi> <hi>learning</hi>
benchmarks, and show that isoelastic combination <hi>methods</hi> are generally better
than their logarithmic counterparts.
",30.82435088248194,000005
49,1011.3494,Learning Planar Ising Models,"  Inference and <hi>learning</hi> of graphical <hi>models</hi> are both well-studied problems <hi>in</hi>
statistics and <hi>machine</hi> <hi>learning</hi> that have found many applications <hi>in</hi> science
and engineering. However, exact inference <hi>is</hi> intractable <hi>in</hi> general graphical
<hi>models</hi>, which suggests the problem of seeking the best approximation <hi>to</hi> <hi>a</hi>
collection of random variables within some tractable family of graphical
<hi>models</hi>. <hi>In</hi> this paper, we focus our attention on the class of planar Ising
<hi>models</hi>, <hi>for</hi> which inference <hi>is</hi> tractable using techniques of statistical
physics [Kac and Ward; Kasteleyn]. Based on these techniques and recent <hi>methods</hi>
<hi>for</hi> planarity testing and planar <hi>embedding</hi> [Chrobak and Payne], we propose <hi>a</hi>
simple greedy algorithm <hi>for</hi> <hi>learning</hi> the best planar Ising <hi>model</hi> <hi>to</hi> approximate
an arbitrary collection of binary random variables (possibly from sample data).
Given the set of all pairwise correlations among variables, we select <hi>a</hi> planar
graph and optimal planar Ising <hi>model</hi> defined on this graph <hi>to</hi> best approximate
that set of correlations. We demonstrate our <hi>method</hi> <hi>in</hi> some simulations and <hi>for</hi>
the application of <hi>modeling</hi> senate voting records.
",30.541711708998093,000005
50,2010.11929,"An Image is Worth 16x16 Words: Transformers for Image Recognition at
  Scale","  While the <hi>Transformer</hi> architecture has become the de-facto standard for
natural language <hi>processing</hi> tasks, its applications <hi>to</hi> computer vision remain
limited. In vision, attention <hi>is</hi> either applied in conjunction with
convolutional networks, or <hi>used</hi> <hi>to</hi> replace certain components of convolutional
networks while keeping their overall structure in place. We show that this
reliance on CNNs <hi>is</hi> not necessary and <hi>a</hi> pure <hi>transformer</hi> applied directly <hi>to</hi>
sequences of <hi>image</hi> patches can perform very well on <hi>image</hi> classification tasks.
When pre-trained on large amounts of data and transferred <hi>to</hi> multiple mid-sized
or small <hi>image</hi> recognition benchmarks (ImageNet, CIFAR-100, VTAB, etc.), Vision
<hi>Transformer</hi> (ViT) attains excellent results compared <hi>to</hi> state-of-the-art
convolutional networks while requiring substantially fewer computational
resources <hi>to</hi> train.
",36.70531661205192,000006
